"기관 명","송신 서버 번호","데이터 번호","모델명","시리얼","서버타입","사이트명","방문자수","날짜","등록일자"
"서울시","32","1","SDOT001","2999","00Original","0000002999","0000000086","202007011320","2020-07-01 13:41:58"
"서울시","32","1","SDOT001","3000","00Original","0000003000","0000000252","202007011320","2020-07-01 13:42:02"
"서울시","32","1","SDOT001","3001","00Original","0000003001","0000000094","202007011320","2020-07-01 13:42:06"
"서울시","32","1","SDOT001","3002","00Original","0000003002","0000000283","202007011320","2020-07-01 13:42:10"
"서울시","32","1","SDOT001","3003","00Original","0000003003","0000000321","202007011320","2020-07-01 13:42:13"
"서울시","32","1","SDOT001","3004","00Original","0000003004","0000000125","202007011320","2020-07-01 13:42:17"
"서울시","32","1","SDOT001","3005","00Original","0000003005","0000000267","202007011320","2020-07-01 13:42:21"
"서울시","32","1","SDOT001","3006","00Original","0000003006","0000000300","202007011320","2020-07-01 13:42:24"
"서울시","32","1","SDOT001","3007","00Original","0000003007","0000000130","202007011320","2020-07-01 13:42:28"
"서울시","32","1","SDOT001","3008","00Original","0000003008","0000000337","202007011320","2020-07-01 13:42:32"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0000000257","202007011320","2020-07-01 13:42:36"
"서울시","32","1","SDOT001","3010","00Original","0000003010","0000000119","202007011320","2020-07-01 13:42:39"
"서울시","32","1","SDOT001","3011","00Original","0000003011","0000000251","202007011320","2020-07-01 13:42:43"
"서울시","32","1","SDOT001","3012","00Original","0000003012","0000000177","202007011320","2020-07-01 13:42:47"
"서울시","32","1","SDOT001","3013","00Original","0000003013","0000000121","202007011320","2020-07-01 13:42:50"
"서울시","32","1","SDOT001","3014","00Original","0000003014","0000000341","202007011320","2020-07-01 13:42:55"
"서울시","32","1","SDOT001","3015","00Original","0000003015","0000000154","202007011320","2020-07-01 13:42:59"
"서울시","32","1","SDOT001","3016","00Original","0000003016","0000000156","202007011320","2020-07-01 13:43:02"
"서울시","32","1","SDOT001","3017","00Original","0000003017","0000000299","202007011320","2020-07-01 13:43:06"
"서울시","32","1","SDOT001","3018","00Original","0000003018","0000000106","202007011320","2020-07-01 13:43:09"
"서울시","32","1","SDOT001","3019","00Original","0000003019","0000000132","202007011320","2020-07-01 13:43:14"
"서울시","32","1","SDOT001","3020","00Original","0000003020","0000000596","202007011320","2020-07-01 13:43:17"
"서울시","32","1","SDOT001","3021","00Original","0000003021","0000000180","202007011320","2020-07-01 13:43:21"
"서울시","32","1","SDOT001","3022","00Original","0000003022","0000000222","202007011320","2020-07-01 13:43:25"
"서울시","32","1","SDOT001","3023","00Original","0000003023","0000000159","202007011320","2020-07-01 13:43:29"
"서울시","32","1","SDOT001","3024","00Original","0000003024","0000000219","202007011320","2020-07-01 13:43:32"
"서울시","32","1","SDOT001","3025","00Original","0000003025","0000000180","202007011320","2020-07-01 13:43:36"
"서울시","32","1","SDOT001","3026","00Original","0000003026","0000000152","202007011320","2020-07-01 13:43:39"
"서울시","32","1","SDOT001","3027","00Original","0000003027","0000000280","202007011320","2020-07-01 13:43:43"
"서울시","32","1","SDOT001","3028","00Original","0000003028","0000000180","202007011320","2020-07-01 13:43:46"
"서울시","32","1","SDOT001","3029","00Original","0000003029","0000000202","202007011320","2020-07-01 13:43:50"
"서울시","32","1","SDOT001","3030","00Original","0000003030","0000000187","202007011320","2020-07-01 13:43:54"
"서울시","32","1","SDOT001","3031","00Original","0000003031","0000000349","202007011320","2020-07-01 13:43:57"
"서울시","32","1","SDOT001","3032","00Original","0000003032","0000000135","202007011320","2020-07-01 13:44:01"
"서울시","32","1","SDOT001","3033","00Original","0000003033","0000000249","202007011320","2020-07-01 13:44:04"
"서울시","32","1","SDOT001","3034","00Original","0000003034","0000000600","202007011320","2020-07-01 13:44:08"
"서울시","32","1","SDOT001","3035","00Original","0000003035","0000000468","202007011320","2020-07-01 13:44:11"
"서울시","32","1","SDOT001","3036","00Original","0000003036","0000000450","202007011320","2020-07-01 13:44:15"
"서울시","32","1","SDOT001","3037","00Original","0000003037","0000000052","202007011320","2020-07-01 13:44:19"
"서울시","32","1","SDOT001","3038","00Original","0000003038","0000000218","202007011320","2020-07-01 13:44:22"
"서울시","32","1","SDOT001","3039","00Original","0000003039","0000000292","202007011320","2020-07-01 13:44:26"
"서울시","32","1","SDOT001","3040","00Original","0000003040","0000000177","202007011320","2020-07-01 13:44:30"
"서울시","32","1","SDOT001","3041","00Original","0000003041","0000000245","202007011320","2020-07-01 13:44:34"
"서울시","32","1","SDOT001","2992","00Original","0000002992","0000000264","202007011330","2020-07-01 13:54:40"
"서울시","32","1","SDOT001","2993","00Original","0000002993","0000000156","202007011330","2020-07-01 13:54:45"
"서울시","32","1","SDOT001","2994","00Original","0000002994","0000000475","202007011330","2020-07-01 13:54:48"
"서울시","32","1","SDOT001","2995","00Original","0000002995","0000000206","202007011330","2020-07-01 13:54:52"
"서울시","32","1","SDOT001","2996","00Original","0000002996","0000000305","202007011330","2020-07-01 13:54:56"
"서울시","32","1","SDOT001","2997","00Original","0000002997","0000000291","202007011330","2020-07-01 13:55:00"
"서울시","32","1","SDOT001","2998","00Original","0000002998","0000000298","202007011330","2020-07-01 13:55:04"
"서울시","32","1","SDOT001","2999","00Original","0000002999","0000000109","202007011330","2020-07-01 13:55:08"
"서울시","32","1","SDOT001","3000","00Original","0000003000","0000000258","202007011330","2020-07-01 13:55:11"
"서울시","32","1","SDOT001","3001","00Original","0000003001","0000000103","202007011330","2020-07-01 13:55:16"
"서울시","32","1","SDOT001","3002","00Original","0000003002","0000000361","202007011330","2020-07-01 13:55:20"
"서울시","32","1","SDOT001","3003","00Original","0000003003","0000000348","202007011330","2020-07-01 13:55:24"
"서울시","32","1","SDOT001","3004","00Original","0000003004","0000000118","202007011330","2020-07-01 13:55:29"
"서울시","32","1","SDOT001","3005","00Original","0000003005","0000000304","202007011330","2020-07-01 13:55:32"
"서울시","32","1","SDOT001","3006","00Original","0000003006","0000000264","202007011330","2020-07-01 13:55:36"
"서울시","32","1","SDOT001","3007","00Original","0000003007","0000000149","202007011330","2020-07-01 13:55:40"
"서울시","32","1","SDOT001","3008","00Original","0000003008","0000000360","202007011330","2020-07-01 13:55:44"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0000000213","202007011330","2020-07-01 13:55:49"
"서울시","32","1","SDOT001","3010","00Original","0000003010","0000000128","202007011330","2020-07-01 13:55:52"
"서울시","32","1","SDOT001","3011","00Original","0000003011","0000000255","202007011330","2020-07-01 13:55:57"
"서울시","32","1","SDOT001","3012","00Original","0000003012","0000000201","202007011330","2020-07-01 13:56:01"
"서울시","32","1","SDOT001","3013","00Original","0000003013","0000000148","202007011330","2020-07-01 13:56:04"
"서울시","32","1","SDOT001","3014","00Original","0000003014","0000000340","202007011330","2020-07-01 13:56:08"
"서울시","32","1","SDOT001","3015","00Original","0000003015","0000000162","202007011330","2020-07-01 13:56:12"
"서울시","32","1","SDOT001","3016","00Original","0000003016","0000000206","202007011330","2020-07-01 13:56:16"
"서울시","32","1","SDOT001","3017","00Original","0000003017","0000000294","202007011330","2020-07-01 13:56:20"
"서울시","32","1","SDOT001","3018","00Original","0000003018","0000000098","202007011330","2020-07-01 13:56:23"
"서울시","32","1","SDOT001","3019","00Original","0000003019","0000000126","202007011330","2020-07-01 13:56:28"
"서울시","32","1","SDOT001","3020","00Original","0000003020","0000000604","202007011330","2020-07-01 13:56:32"
"서울시","32","1","SDOT001","3021","00Original","0000003021","0000000196","202007011330","2020-07-01 13:56:35"
"서울시","32","1","SDOT001","3022","00Original","0000003022","0000000200","202007011330","2020-07-01 13:56:39"
"서울시","32","1","SDOT001","3023","00Original","0000003023","0000000173","202007011330","2020-07-01 13:56:43"
"서울시","32","1","SDOT001","3024","00Original","0000003024","0000000243","202007011330","2020-07-01 13:56:46"
"서울시","32","1","SDOT001","3025","00Original","0000003025","0000000207","202007011330","2020-07-01 13:56:52"
"서울시","32","1","SDOT001","3026","00Original","0000003026","0000000163","202007011330","2020-07-01 13:56:56"
"서울시","32","1","SDOT001","3027","00Original","0000003027","0000000296","202007011330","2020-07-01 13:57:00"
"서울시","32","1","SDOT001","3028","00Original","0000003028","0000000176","202007011330","2020-07-01 13:57:04"
"서울시","32","1","SDOT001","3029","00Original","0000003029","0000000220","202007011330","2020-07-01 13:57:08"
"서울시","32","1","SDOT001","3030","00Original","0000003030","0000000161","202007011330","2020-07-01 13:57:12"
"서울시","32","1","SDOT001","3031","00Original","0000003031","0000000427","202007011330","2020-07-01 13:57:16"
"서울시","32","1","SDOT001","3032","00Original","0000003032","0000000103","202007011330","2020-07-01 13:57:21"
"서울시","32","1","SDOT001","3033","00Original","0000003033","0000000256","202007011330","2020-07-01 13:57:25"
"서울시","32","1","SDOT001","3034","00Original","0000003034","0000000661","202007011330","2020-07-01 13:57:28"
"서울시","32","1","SDOT001","3035","00Original","0000003035","0000000432","202007011330","2020-07-01 13:57:33"
"서울시","32","1","SDOT001","3036","00Original","0000003036","0000000509","202007011330","2020-07-01 13:57:37"
"서울시","32","1","SDOT001","3037","00Original","0000003037","0000000064","202007011330","2020-07-01 13:57:41"
"서울시","32","1","SDOT001","3038","00Original","0000003038","0000000288","202007011330","2020-07-01 13:57:44"
"서울시","32","1","SDOT001","3039","00Original","0000003039","0000000254","202007011330","2020-07-01 13:57:49"
"서울시","32","1","SDOT001","3040","00Original","0000003040","0000000157","202007011330","2020-07-01 13:57:52"
"서울시","32","1","SDOT001","3041","00Original","0000003041","0000000239","202007011330","2020-07-01 13:57:56"
"서울시","32","1","SDOT001","2992","00Original","0000002992","0000000266","202007011340","2020-07-01 14:01:10"
"서울시","32","1","SDOT001","2993","00Original","0000002993","0000000174","202007011340","2020-07-01 14:01:14"
"서울시","32","1","SDOT001","2994","00Original","0000002994","0000000411","202007011340","2020-07-01 14:01:18"
"서울시","32","1","SDOT001","2995","00Original","0000002995","0000000229","202007011340","2020-07-01 14:01:22"
"서울시","32","1","SDOT001","2996","00Original","0000002996","0000000308","202007011340","2020-07-01 14:01:26"
"서울시","32","1","SDOT001","2997","00Original","0000002997","0000000322","202007011340","2020-07-01 14:01:30"
"서울시","32","1","SDOT001","2998","00Original","0000002998","0000000282","202007011340","2020-07-01 14:01:34"
"서울시","32","1","SDOT001","2999","00Original","0000002999","0000000093","202007011340","2020-07-01 14:01:38"
"서울시","32","1","SDOT001","3000","00Original","0000003000","0000000228","202007011340","2020-07-01 14:01:42"
"서울시","32","1","SDOT001","3001","00Original","0000003001","0000000099","202007011340","2020-07-01 14:01:46"
"서울시","32","1","SDOT001","3002","00Original","0000003002","0000000294","202007011340","2020-07-01 14:01:50"
"서울시","32","1","SDOT001","3003","00Original","0000003003","0000000308","202007011340","2020-07-01 14:01:55"
"서울시","32","1","SDOT001","3004","00Original","0000003004","0000000107","202007011340","2020-07-01 14:01:58"
"서울시","32","1","SDOT001","3005","00Original","0000003005","0000000279","202007011340","2020-07-01 14:02:02"
"서울시","32","1","SDOT001","3006","00Original","0000003006","0000000293","202007011340","2020-07-01 14:02:06"
"서울시","32","1","SDOT001","3007","00Original","0000003007","0000000122","202007011340","2020-07-01 14:02:09"
"서울시","32","1","SDOT001","3008","00Original","0000003008","0000000405","202007011340","2020-07-01 14:02:13"
"서울시","32","1","SDOT001","3009","00Original","0000003009","0000000232","202007011340","2020-07-01 14:02:17"
"서울시","32","1","SDOT001","3010","00Original","0000003010","0000000150","202007011340","2020-07-01 14:02:20"
"서울시","32","1","SDOT001","3011","00Original","0000003011","0000000290","202007011340","2020-07-01 14:02:25"
"서울시","32","1","SDOT001","3012","00Original","0000003012","0000000159","202007011340","2020-07-01 14:02:28"
"서울시","32","1","SDOT001","3013","00Original","0000003013","0000000147","202007011340","2020-07-01 14:02:33"
"서울시","32","1","SDOT001","3014","00Original","0000003014","0000000331","202007011340","2020-07-01 14:02:37"
"서울시","32","1","SDOT001","3015","00Original","0000003015","0000000159","202007011340","2020-07-01 14:02:42"
"서울시","32","1","SDOT001","3016","00Original","0000003016","0000000117","202007011340","2020-07-01 14:02:48"
"서울시","32","1","SDOT001","3017","00Original","0000003017","0000000321","202007011340","2020-07-01 14:02:51"
"서울시","32","1","SDOT001","3018","00Original","0000003018","0000000149","202007011340","2020-07-01 14:02:56"
"서울시","32","1","SDOT001","3019","00Original","0000003019","0000000121","202007011340","2020-07-01 14:03:01"
"서울시","32","1","SDOT001","3020","00Original","0000003020","0000000619","202007011340","2020-07-01 14:03:04"
"서울시","32","1","SDOT001","3021","00Original","0000003021","0000000259","202007011340","2020-07-01 14:03:13"
