도로명코드,도로명,도로명로마자,읍면동일련번호,시도명,시도명로마자,시군구명,시군구명로마자,읍면동명,읍면동명로마자,읍면동구분,읍면동코드
411114322356,창훈로30번길,"Changhun-ro 30beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114322357,창훈로39번길,"Changhun-ro 39beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322357,창훈로39번길,"Changhun-ro 39beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114322358,창훈로40번길,"Changhun-ro 40beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322358,창훈로40번길,"Changhun-ro 40beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114322359,창훈로46번길,"Changhun-ro 46beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322359,창훈로46번길,"Changhun-ro 46beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114322360,창훈로52번길,"Changhun-ro 52beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322360,창훈로52번길,"Changhun-ro 52beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114322361,창훈로60번길,"Changhun-ro 60beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322361,창훈로60번길,"Changhun-ro 60beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114322362,창훈로66번길,"Changhun-ro 66beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322362,창훈로66번길,"Changhun-ro 66beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114322363,창훈로80번길,"Changhun-ro 80beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322363,창훈로80번길,"Changhun-ro 80beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114322364,창훈로8번길,"Changhun-ro 8beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322364,창훈로8번길,"Changhun-ro 8beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114322365,천천로210번길,"Cheoncheon-ro 210beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322365,천천로210번길,"Cheoncheon-ro 210beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",이목동,Imok-dong,1,131
411114322366,천천로21번길,"Cheoncheon-ro 21beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322366,천천로21번길,"Cheoncheon-ro 21beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411114322367,천천로22번길,"Cheoncheon-ro 22beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322367,천천로22번길,"Cheoncheon-ro 22beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411114322368,천천로233번길,"Cheoncheon-ro 233beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322368,천천로233번길,"Cheoncheon-ro 233beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",이목동,Imok-dong,1,131
411114322369,천천로234번길,"Cheoncheon-ro 234beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322369,천천로234번길,"Cheoncheon-ro 234beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",이목동,Imok-dong,1,131
411114322370,천천로74번길,"Cheoncheon-ro 74beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322370,천천로74번길,"Cheoncheon-ro 74beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411114322371,파장로100번길,"Pajang-ro 100beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322371,파장로100번길,"Pajang-ro 100beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322372,파장로110번길,"Pajang-ro 110beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322372,파장로110번길,"Pajang-ro 110beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322373,파장로21번길,"Pajang-ro 21beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322373,파장로21번길,"Pajang-ro 21beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322373,파장로21번길,"Pajang-ro 21beon-gil",02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411114322374,파장로22번길,"Pajang-ro 22beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322374,파장로22번길,"Pajang-ro 22beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322374,파장로22번길,"Pajang-ro 22beon-gil",02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411114322375,파장로34번길,"Pajang-ro 34beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322375,파장로34번길,"Pajang-ro 34beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322376,파장로46번길,"Pajang-ro 46beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322376,파장로46번길,"Pajang-ro 46beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322377,파장로54번길,"Pajang-ro 54beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322377,파장로54번길,"Pajang-ro 54beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322378,파장로60번길,"Pajang-ro 60beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322378,파장로60번길,"Pajang-ro 60beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322379,파장로68번길,"Pajang-ro 68beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322379,파장로68번길,"Pajang-ro 68beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322380,파장로6번길,"Pajang-ro 6beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322380,파장로6번길,"Pajang-ro 6beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411114322381,파장로76번길,"Pajang-ro 76beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322381,파장로76번길,"Pajang-ro 76beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322382,파장로7번길,"Pajang-ro 7beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322382,파장로7번길,"Pajang-ro 7beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411114322383,파장로82번길,"Pajang-ro 82beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322383,파장로82번길,"Pajang-ro 82beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322384,파장로88번길,"Pajang-ro 88beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322384,파장로88번길,"Pajang-ro 88beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322386,파장천로119번길,"Pajangcheon-ro 119beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322386,파장천로119번길,"Pajangcheon-ro 119beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322387,파장천로11번길,"Pajangcheon-ro 11beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322387,파장천로11번길,"Pajangcheon-ro 11beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322388,파장천로12번길,"Pajangcheon-ro 12beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322388,파장천로12번길,"Pajangcheon-ro 12beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322388,파장천로12번길,"Pajangcheon-ro 12beon-gil",02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411114322389,파장천로19번길,"Pajangcheon-ro 19beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322389,파장천로19번길,"Pajangcheon-ro 19beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322390,파장천로25번길,"Pajangcheon-ro 25beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322390,파장천로25번길,"Pajangcheon-ro 25beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322391,파장천로26번길,"Pajangcheon-ro 26beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322391,파장천로26번길,"Pajangcheon-ro 26beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322392,파장천로30번길,"Pajangcheon-ro 30beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322392,파장천로30번길,"Pajangcheon-ro 30beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322392,파장천로30번길,"Pajangcheon-ro 30beon-gil",02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411114322393,파장천로44번길,"Pajangcheon-ro 44beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322393,파장천로44번길,"Pajangcheon-ro 44beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322393,파장천로44번길,"Pajangcheon-ro 44beon-gil",02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411114322394,파장천로55번길,"Pajangcheon-ro 55beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322394,파장천로55번길,"Pajangcheon-ro 55beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322395,파장천로58번길,"Pajangcheon-ro 58beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322395,파장천로58번길,"Pajangcheon-ro 58beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322395,파장천로58번길,"Pajangcheon-ro 58beon-gil",02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411114322396,파장천로59번길,"Pajangcheon-ro 59beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322396,파장천로59번길,"Pajangcheon-ro 59beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322397,파장천로66번길,"Pajangcheon-ro 66beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322397,파장천로66번길,"Pajangcheon-ro 66beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",파장동,Pajang-dong,1,129
411114322397,파장천로66번길,"Pajangcheon-ro 66beon-gil",02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",송죽동,Songjuk-dong,1,135
411114322398,팔달로199번길,"Paldal-ro 199beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322398,팔달로199번길,"Paldal-ro 199beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322399,팔달로213번길,"Paldal-ro 213beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322399,팔달로213번길,"Paldal-ro 213beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322400,팔달로225번길,"Paldal-ro 225beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322400,팔달로225번길,"Paldal-ro 225beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322401,팔달로237번길,"Paldal-ro 237beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322401,팔달로237번길,"Paldal-ro 237beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322402,팔달로247번길,"Paldal-ro 247beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322402,팔달로247번길,"Paldal-ro 247beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322403,팔달로259번길,"Paldal-ro 259beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322403,팔달로259번길,"Paldal-ro 259beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322404,팔달로271번길,"Paldal-ro 271beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322404,팔달로271번길,"Paldal-ro 271beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322405,팔달로279번길,"Paldal-ro 279beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322405,팔달로279번길,"Paldal-ro 279beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322406,팔달로291번길,"Paldal-ro 291beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322406,팔달로291번길,"Paldal-ro 291beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322407,팔달로292번길,"Paldal-ro 292beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322407,팔달로292번길,"Paldal-ro 292beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322408,팔달로303번길,"Paldal-ro 303beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322408,팔달로303번길,"Paldal-ro 303beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322409,팔달로308번길,"Paldal-ro 308beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322409,팔달로308번길,"Paldal-ro 308beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322410,팔달로309번길,"Paldal-ro 309beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322410,팔달로309번길,"Paldal-ro 309beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322411,팔달로316번길,"Paldal-ro 316beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322411,팔달로316번길,"Paldal-ro 316beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",영화동,Yeonghwa-dong,1,134
411114322412,하률로11번길,"Haryul-ro 11beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322412,하률로11번길,"Haryul-ro 11beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411114322413,하률로12번길,"Haryul-ro 12beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322413,하률로12번길,"Haryul-ro 12beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411114322414,하률로1번길,"Haryul-ro 1beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322414,하률로1번길,"Haryul-ro 1beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411114322415,하률로25번길,"Haryul-ro 25beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322415,하률로25번길,"Haryul-ro 25beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411114322416,하률로30번길,"Haryul-ro 30beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322416,하률로30번길,"Haryul-ro 30beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411114322417,하률로46번길,"Haryul-ro 46beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322417,하률로46번길,"Haryul-ro 46beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411114322418,하률로56번길,"Haryul-ro 56beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322418,하률로56번길,"Haryul-ro 56beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411114322419,화산로125번길,"Hwasan-ro 125beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322419,화산로125번길,"Hwasan-ro 125beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411114322420,화산로141번길,"Hwasan-ro 141beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322420,화산로141번길,"Hwasan-ro 141beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411114322422,화산로187번길,"Hwasan-ro 187beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322422,화산로187번길,"Hwasan-ro 187beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",율전동,Yuljeon-dong,1,132
411114322422,화산로187번길,"Hwasan-ro 187beon-gil",02,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411114322423,화산로203번길,"Hwasan-ro 203beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322423,화산로203번길,"Hwasan-ro 203beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",율전동,Yuljeon-dong,1,132
411114322424,화산로213번길,"Hwasan-ro 213beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322424,화산로213번길,"Hwasan-ro 213beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",율전동,Yuljeon-dong,1,132
411114322425,화산로233번길,"Hwasan-ro 233beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322425,화산로233번길,"Hwasan-ro 233beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",율전동,Yuljeon-dong,1,132
411114322426,화산로259번길,"Hwasan-ro 259beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322426,화산로259번길,"Hwasan-ro 259beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",율전동,Yuljeon-dong,1,132
411114322427,화산로285번길,"Hwasan-ro 285beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322427,화산로285번길,"Hwasan-ro 285beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",율전동,Yuljeon-dong,1,132
411114322429,장안로401번길,"Jangan-ro 401beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322430,정자천로106번길,"Jeongjacheon-ro 106beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114322431,화산로163번길,"Hwasan-ro 163beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114325398,율전로63번길,"Yuljeon-ro 63beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114325398,율전로63번길,"Yuljeon-ro 63beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",율전동,Yuljeon-dong,1,132
411114325399,율전로64번길,"Yuljeon-ro 64beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114325399,율전로64번길,"Yuljeon-ro 64beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",율전동,Yuljeon-dong,1,132
411114328193,수성로157번길,"Suseong-ro 157beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114328193,수성로157번길,"Suseong-ro 157beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411114328259,정자천로13번길,"Jeongjacheon-ro 13beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114328259,정자천로13번길,"Jeongjacheon-ro 13beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",천천동,Cheoncheon-dong,1,133
411114328333,창룡대로207번길,"Changnyong-daero 207beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114328333,창룡대로207번길,"Changnyong-daero 207beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114328483,덕영대로639번길,"Deogyeong-daero 639beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114328483,덕영대로639번길,"Deogyeong-daero 639beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411114328492,창룡대로151번길,"Changnyong-daero 151beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114328492,창룡대로151번길,"Changnyong-daero 151beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",연무동,Yeonmu-dong,1,137
411114430289,장안로309번길,"Jangan-ro 309beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114430289,장안로309번길,"Jangan-ro 309beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",정자동,Jeongja-dong,1,130
411114851556,이목로23번길,"Imok-ro 23beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411114851556,이목로23번길,"Imok-ro 23beon-gil",01,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",이목동,Imok-dong,1,131
411114857661,천천로152번길,"Cheoncheon-ro 152beon-gil",00,경기도,Gyeonggi-do,"수원시 장안구","Jangan-gu, Suwon-si",,,2,
411131000115,수원문산고속도로,"Suwon Munsan Expressway",00,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",,,2,
411132012008,경수대로,Gyeongsu-daero,00,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",,,2,
411132012008,경수대로,Gyeongsu-daero,01,경기도,Gyeonggi-do,"수원시 권선구","Gwonseon-gu, Suwon-si",세류동,Seryu-dong,1,126
